fdc_id,source,version,url,description,display_name,preparation,aliases,kcal,protein_g,fat_g,carbs_g,energy_nutrient_id
173588,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173588/nutrients,"Margarine, margarine-type vegetable oil spread, 70% fat, soybean and partially hydrogenated soybean, stick","Margarine, margarine-type vegetable oil spread, 70% fat, soybean and partially hydrogenated soybean, stick",,,628,0.26,70.22,1.53,1008
172346,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172346/nutrients,"Margarine, regular, 80% fat, composite, stick, with salt","Margarine, regular, 80% fat, composite, stick, with salt",,,717,0.16,80.71,0.7,1008
171435,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171435/nutrients,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D","Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",,,717,0.16,80.71,0.7,1008
173585,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173585/nutrients,"Margarine, regular, 80% fat, composite, stick, without salt","Margarine, regular, 80% fat, composite, stick, without salt",,,717,0.16,80.71,0.7,1008
171040,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171040/nutrients,"Margarine, regular, 80% fat, composite, stick, without salt, with added vitamin D","Margarine, regular, 80% fat, composite, stick, without salt, with added vitamin D",,,717,0.16,80.71,0.7,1008
172347,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172347/nutrients,"Margarine, regular, 80% fat, composite, tub, with salt","Margarine, regular, 80% fat, composite, tub, with salt",,,713,0.22,80.17,0.75,1008
171436,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171436/nutrients,"Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D","Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D",,,713,0.22,80.17,0.75,1008
172349,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172349/nutrients,"Margarine, regular, 80% fat, composite, tub, without salt","Margarine, regular, 80% fat, composite, tub, without salt",,,713,0.22,80.17,0.75,1008
171018,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171018/nutrients,"Margarine, regular, hard, soybean (hydrogenated)","Margarine, regular, hard, soybean (hydrogenated)",,,719,0.9,80.5,0.9,1008
171415,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171415/nutrients,"Margarine,spread, 35-39% fat, tub","Margarine,spread, 35-39% fat, tub",,,349,0.23,37.98,1.52,1008
173599,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173599/nutrients,"Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries","Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries",,,628,0,71,0,1008
172352,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172352/nutrients,"Margarine-like spread with yogurt, 70% fat, stick, with salt","Margarine-like spread with yogurt, 70% fat, stick, with salt",,,630,0.3,70,0.5,1008
173586,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173586/nutrients,"Margarine-like spread with yogurt, approximately 40% fat, tub, with salt","Margarine-like spread with yogurt, approximately 40% fat, tub, with salt",,,330,2,35,2,1008
171035,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171035/nutrients,"Margarine-like spread, BENECOL Light Spread","Margarine-like spread, BENECOL Light Spread",,,357,0,38.71,5.71,1008
172372,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172372/nutrients,"Margarine-like spread, SMART BALANCE Light Buttery Spread","Margarine-like spread, SMART BALANCE Light Buttery Spread",,,337,0.02,36.41,1.98,1008
173610,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173610/nutrients,"Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil)","Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil)",,,605,0.13,70.95,0.16,1008
172371,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172371/nutrients,"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil","Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",,,583,0.14,64.63,0.14,1008
173609,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173609/nutrients,"Margarine-like spread, SMART BEAT Smart Squeeze","Margarine-like spread, SMART BEAT Smart Squeeze",,,47,0,2.1,7.1,1008
173608,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173608/nutrients,"Margarine-like spread, SMART BEAT Super Light without saturated fat","Margarine-like spread, SMART BEAT Super Light without saturated fat",,,158,0,17.1,0,1008
171039,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171039/nutrients,"Margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin D","Margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin D",,,535,0.6,59.17,0,1008
169052,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169052/nutrients,"Margarine-like, butter-margarine blend, 80% fat, stick, without salt","Margarine-like, butter-margarine blend, 80% fat, stick, without salt",,,718,0.9,80.7,0.6,1008
172339,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172339/nutrients,"Margarine-like, margarine-butter blend, soybean oil and butter","Margarine-like, margarine-butter blend, soybean oil and butter",,,727,0.31,80.32,0.77,1008
172354,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172354/nutrients,"Margarine-like, vegetable oil spread, 20% fat, with salt","Margarine-like, vegetable oil spread, 20% fat, with salt",,,175,0,19.5,0.4,1008
172355,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172355/nutrients,"Margarine-like, vegetable oil spread, 20% fat, without salt","Margarine-like, vegetable oil spread, 20% fat, without salt",,,175,0,19.5,0.4,1008
172348,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172348/nutrients,"Margarine-like, vegetable oil spread, 60% fat, stick, with salt","Margarine-like, vegetable oil spread, 60% fat, stick, with salt",,,537,0.12,60.39,0.69,1008
171437,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171437/nutrients,"Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D","Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D",,,537,0.12,60.39,0.69,1008
173583,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173583/nutrients,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt","Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt",,,526,0.6,59.17,0,1008
172350,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172350/nutrients,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt","Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt",,,533,0.17,59.81,0.86,1008
171041,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171041/nutrients,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt, with added vitamin D","Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt, with added vitamin D",,,542,0.17,59.81,0.86,1008
173582,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173582/nutrients,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt","Margarine-like, vegetable oil spread, 60% fat, tub, with salt",,,533,0.17,59.81,0.86,1008
171038,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171038/nutrients,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D","Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",,,533,0.17,59.81,0.86,1008
171434,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171434/nutrients,"Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D","Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D",,,339,0.51,37.77,0.66,1008
172351,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172351/nutrients,"Margarine-like, vegetable oil spread, fat free, liquid, with salt","Margarine-like, vegetable oil spread, fat free, liquid, with salt",,,43,1.5,3,2.5,1008
172353,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172353/nutrients,"Margarine-like, vegetable oil spread, fat-free, tub","Margarine-like, vegetable oil spread, fat-free, tub",,,44,0.1,3.04,4.34,1008
169860,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169860/nutrients,"Margarine-like, vegetable oil spread, stick or tub, sweetened","Margarine-like, vegetable oil spread, stick or tub, sweetened",,,534,0,52,16.7,1008
169053,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169053/nutrients,"Margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt","Margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt",,,450,1,50,1,1008
173580,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173580/nutrients,"Margarine-like, vegetable oil-butter spread, tub, with salt","Margarine-like, vegetable oil-butter spread, tub, with salt",,,362,1,40,1,1008
168819,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168819/nutrients,"Marmalade, orange","Marmalade, orange",,,246,0.3,0,66.3,1008
175081,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175081/nutrients,"Martha White Foods, Martha White's Buttermilk Biscuit Mix, dry","Martha White Foods, Martha White's Buttermilk Biscuit Mix, dry",,,388,7.81,13.23,59.41,1008
175080,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175080/nutrients,"Martha White Foods, Martha White's Chewy Fudge Brownie Mix, dry","Martha White Foods, Martha White's Chewy Fudge Brownie Mix, dry",,,407,4.42,6.16,83.58,1008
168004,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168004/nutrients,"Mary's Gone Crackers, Original Crackers, Organic Gluten Free","Mary's Gone Crackers, Original Crackers, Organic Gluten Free",,,446,12.06,15.63,64.29,1008
167608,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167608/nutrients,"Mashu roots, raw (Alaska Native)","Mashu roots, raw (Alaska Native)",raw (Alaska Native),,135,5.8,2.4,22.6,1008
167736,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167736/nutrients,"Mayonnaise dressing, no cholesterol","Mayonnaise dressing, no cholesterol",,,688,0,77.8,0.3,1008
168115,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168115/nutrients,"Mayonnaise, low sodium, low calorie or diet","Mayonnaise, low sodium, low calorie or diet",,,231,0.3,19.2,16,1008
167695,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167695/nutrients,"Mayonnaise, made with tofu","Mayonnaise, made with tofu",,,322,5.95,31.79,3.06,1008
171443,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171443/nutrients,"Mayonnaise, reduced fat, with olive oil","Mayonnaise, reduced fat, with olive oil",,,361,0.37,40,0,1008
168094,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168094/nutrients,"Mayonnaise, reduced-calorie or diet, cholesterol-free","Mayonnaise, reduced-calorie or diet, cholesterol-free",,,333,0.9,33.3,6.7,1008
172072,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172072/nutrients,McDONALD'S Bacon Ranch Salad with Crispy Chicken,McDONALD'S Bacon Ranch Salad with Crispy Chicken,,,122,8.82,6.3,6.08,1008
172069,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172069/nutrients,"McDONALD'S, Bacon Egg & Cheese Biscuit","McDONALD'S, Bacon Egg & Cheese Biscuit",,,304,13.45,18.77,22.26,1008
173312,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173312/nutrients,"McDONALD'S, Bacon Ranch Salad with Grilled Chicken","McDONALD'S, Bacon Ranch Salad with Grilled Chicken",Bacon Ranch Salad with Grilled Chicken,,81,10.28,3.14,3.64,1008
172073,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172073/nutrients,"McDONALD'S, Bacon Ranch Salad without chicken","McDONALD'S, Bacon Ranch Salad without chicken",,,61,4.14,3.64,4.2,1008
173300,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173300/nutrients,"McDONALD'S, Bacon, Egg & Cheese McGRIDDLES","McDONALD'S, Bacon, Egg & Cheese McGRIDDLES",,,272,12.03,13.19,26.19,1008
172064,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172064/nutrients,"McDONALD'S, BIG BREAKFAST","McDONALD'S, BIG BREAKFAST",,,285,10.16,19.37,17.5,1008
170720,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170720/nutrients,"McDONALD'S, BIG MAC","McDONALD'S, BIG MAC",,,257,11.82,14.96,20.08,1008
172067,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172067/nutrients,"McDONALD'S, BIG MAC (without Big Mac Sauce)","McDONALD'S, BIG MAC (without Big Mac Sauce)",,,234,12.79,11.57,21.01,1008
170320,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170320/nutrients,"McDONALD'S, Cheeseburger","McDONALD'S, Cheeseburger",,,263,12.97,11.79,27.81,1008
173297,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173297/nutrients,"McDONALD'S, Chicken McNUGGETS","McDONALD'S, Chicken McNUGGETS",,,302,15.79,19.81,15.09,1008
173309,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173309/nutrients,"McDONALD'S, Deluxe Breakfast, with syrup and margarine","McDONALD'S, Deluxe Breakfast, with syrup and margarine",,,285,7.56,15.23,29.48,1008
172065,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172065/nutrients,"McDONALD'S, Double Cheeseburger","McDONALD'S, Double Cheeseburger",,,282,15.5,16.09,18.79,1008
172066,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172066/nutrients,"McDONALD'S, DOUBLE QUARTER POUNDER with Cheese","McDONALD'S, DOUBLE QUARTER POUNDER with Cheese",,,262,16.96,16.22,14.43,1008
173307,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173307/nutrients,"McDONALD'S, Egg McMUFFIN","McDONALD'S, Egg McMUFFIN",,,228,13.64,9.66,21.67,1008
170319,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170319/nutrients,"McDONALD'S, FILET-O-FISH","McDONALD'S, FILET-O-FISH",,,282,11.26,14.64,26.39,1008
173314,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173314/nutrients,"McDONALD'S, FILET-O-FISH (without tartar sauce)","McDONALD'S, FILET-O-FISH (without tartar sauce)",,,243,12.47,7.62,31.08,1008
170721,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170721/nutrients,"McDONALD'S, french fries","McDONALD'S, french fries",,,323,3.41,15.47,42.58,1008
172075,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172075/nutrients,"McDONALD'S, Fruit 'n Yogurt Parfait","McDONALD'S, Fruit 'n Yogurt Parfait",,,105,2.73,1.3,20.72,1008
173313,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173313/nutrients,"McDONALD'S, Fruit 'n Yogurt Parfait (without granola)","McDONALD'S, Fruit 'n Yogurt Parfait (without granola)",,,90,2.47,1.13,17.67,1008
170717,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170717/nutrients,"McDONALD'S, Hamburger","McDONALD'S, Hamburger",,,264,12.92,10.09,30.28,1008
173298,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173298/nutrients,"McDONALD'S, Hash Brown","McDONALD'S, Hash Brown",,,271,2.48,16.3,28.56,1008
173301,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173301/nutrients,"McDONALD'S, Hot Caramel Sundae","McDONALD'S, Hot Caramel Sundae",,,188,3.58,4.89,33.36,1008
173302,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173302/nutrients,"McDONALD'S, Hot Fudge Sundae","McDONALD'S, Hot Fudge Sundae",,,186,4.14,5.91,30.05,1008
173299,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173299/nutrients,"McDONALD'S, Hotcakes (plain)","McDONALD'S, Hotcakes (plain)",,,228,6,5.84,38.27,1008
173311,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173311/nutrients,"McDONALD'S, Hotcakes (with 2 pats margarine & syrup)","McDONALD'S, Hotcakes (with 2 pats margarine & syrup)",,,272,4.05,8.06,46.08,1008
173310,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173310/nutrients,"McDONALD'S, Hotcakes and Sausage","McDONALD'S, Hotcakes and Sausage",,,294,7.81,12.5,37.55,1008
173305,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173305/nutrients,"McDONALD'S, McCHICKEN Sandwich","McDONALD'S, McCHICKEN Sandwich",,,273,10.43,13.21,27.97,1008
173306,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173306/nutrients,"McDONALD'S, McCHICKEN Sandwich (without mayonnaise)","McDONALD'S, McCHICKEN Sandwich (without mayonnaise)",,,240,11.08,8.46,30.95,1008
173303,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173303/nutrients,"McDONALD'S, McFLURRY with M&M'S CANDIES","McDONALD'S, McFLURRY with M&M'S CANDIES",,,177,4.02,6.46,26.82,1008
173304,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173304/nutrients,"McDONALD'S, McFLURRY with OREO cookies","McDONALD'S, McFLURRY with OREO cookies",,,165,3.97,5.66,25.55,1008
170321,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170321/nutrients,"McDONALD'S, QUARTER POUNDER","McDONALD'S, QUARTER POUNDER",,,244,14.1,11.55,22.17,1008
170719,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170719/nutrients,"McDONALD'S, QUARTER POUNDER with Cheese","McDONALD'S, QUARTER POUNDER with Cheese",,,258,14.59,14.22,19.95,1008
170777,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170777/nutrients,"McDONALD'S, RANCH SNACK WRAP, Crispy","McDONALD'S, RANCH SNACK WRAP, Crispy",,,275,11.48,15.1,23.22,1008
170778,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170778/nutrients,"McDONALD'S, RANCH SNACK WRAP, Grilled","McDONALD'S, RANCH SNACK WRAP, Grilled",Grilled,,222,13.77,10.31,18.43,1008
172070,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172070/nutrients,"McDONALD'S, Sausage Biscuit","McDONALD'S, Sausage Biscuit",,,376,9.62,25.4,27.2,1008
172071,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172071/nutrients,"McDONALD'S, Sausage Biscuit with Egg","McDONALD'S, Sausage Biscuit with Egg",,,311,11.27,22.26,19.28,1008
172063,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172063/nutrients,"McDONALD'S, Sausage Burrito","McDONALD'S, Sausage Burrito",,,277,11.1,15.63,22.97,1008
172059,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172059/nutrients,"McDONALD'S, Sausage McGRIDDLES","McDONALD'S, Sausage McGRIDDLES",,,312,8.41,17.76,31.25,1008
173308,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173308/nutrients,"McDONALD'S, Sausage McMUFFIN","McDONALD'S, Sausage McMUFFIN",,,333,12.66,21.06,24.52,1008
172068,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172068/nutrients,"McDONALD'S, Sausage McMUFFIN with Egg","McDONALD'S, Sausage McMUFFIN with Egg",,,274,12.59,17.83,17.28,1008
172060,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172060/nutrients,"McDONALD'S, Sausage, Egg & Cheese McGRIDDLES","McDONALD'S, Sausage, Egg & Cheese McGRIDDLES",,,283,10.77,17.73,22.04,1008
172074,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172074/nutrients,"McDONALD'S, Side Salad","McDONALD'S, Side Salad",,,20,1.03,0.19,4.3,1008
170776,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170776/nutrients,"McDONALD'S, Southern Style Chicken Biscuit","McDONALD'S, Southern Style Chicken Biscuit",,,304,11.93,14.93,30.56,1008
172062,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172062/nutrients,"McDONALD'S, Strawberry Sundae","McDONALD'S, Strawberry Sundae",,,158,3.19,3.95,28.09,1008
172061,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172061/nutrients,"McDONALD'S, Vanilla Reduced Fat Ice Cream Cone","McDONALD'S, Vanilla Reduced Fat Ice Cream Cone",,,162,4.24,4.86,26.36,1008
173257,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173257/nutrients,"Mckee Baking, Little Debbie Nutty Bars, Wafers with Peanut Butter, Chocolate Covered","Mckee Baking, Little Debbie Nutty Bars, Wafers with Peanut Butter, Chocolate Covered",,,548,8,32.8,55.2,1008
174268,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174268/nutrients,Meat extender,Meat extender,,,311,41.71,2.97,34.71,1008
171638,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171638/nutrients,"Meatballs, frozen, Italian style","Meatballs, frozen, Italian style",frozen,,286,14.4,22.21,8.06,1008
169067,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169067/nutrients,"Meatballs, meatless","Meatballs, meatless",,,197,21,9,8,1008
169912,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169912/nutrients,"Melon balls, frozen","Melon balls, frozen",frozen,,33,0.84,0.25,7.94,1008
167629,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167629/nutrients,"Melon, banana (Navajo)","Melon, banana (Navajo)",,,21,0.84,0.2,4.06,1008
169092,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169092/nutrients,"Melons, cantaloupe, raw","Melons, cantaloupe, raw",raw,,34,0.84,0.19,8.16,1008
169093,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169093/nutrients,"Melons, casaba, raw","Melons, casaba, raw",raw,,28,1.11,0.1,6.58,1008
169911,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169911/nutrients,"Melons, honeydew, raw","Melons, honeydew, raw",raw,,36,0.54,0.14,9.09,1008
174650,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174650/nutrients,Milk and cereal bar,Milk and cereal bar,,,413,6.47,10.98,72.05,1008
170890,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170890/nutrients,"Milk dessert bar, frozen, made from lowfat milk","Milk dessert bar, frozen, made from lowfat milk",frozen,,147,4.41,1.47,32,1008
167686,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167686/nutrients,"Milk dessert, frozen, milk-fat free, chocolate","Milk dessert, frozen, milk-fat free, chocolate",frozen,,167,4.3,1,37.7,1008
170883,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170883/nutrients,"Milk shakes, thick chocolate","Milk shakes, thick chocolate",,,119,3.05,2.7,21.15,1008
170884,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170884/nutrients,"Milk shakes, thick vanilla","Milk shakes, thick vanilla",,,112,3.86,3.03,17.75,1008
171264,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171264/nutrients,"Milk substitutes, fluid, with lauric acid oil","Milk substitutes, fluid, with lauric acid oil",,,61,1.75,3.41,6.16,1008
171274,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171274/nutrients,"Milk, buttermilk, dried","Milk, buttermilk, dried",dried,,387,34.3,5.78,49,1008
170874,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170874/nutrients,"Milk, buttermilk, fluid, cultured, lowfat","Milk, buttermilk, fluid, cultured, lowfat",,,40,3.31,1.07,4.79,1008
167697,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167697/nutrients,"Milk, buttermilk, fluid, cultured, reduced fat","Milk, buttermilk, fluid, cultured, reduced fat",,,56,4.1,2,5.3,1008
172225,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172225/nutrients,"Milk, buttermilk, fluid, whole","Milk, buttermilk, fluid, whole",,,62,3.21,3.31,4.88,1008
171275,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171275/nutrients,"Milk, canned, condensed, sweetened","Milk, canned, condensed, sweetened",canned,,321,7.91,8.7,54.4,1008
170878,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170878/nutrients,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D","Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",canned,,78,7.55,0.2,11.35,1008
172194,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172194/nutrients,"Milk, canned, evaporated, with added vitamin A","Milk, canned, evaporated, with added vitamin A",canned,,134,6.81,7.56,10.04,1008
171276,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171276/nutrients,"Milk, canned, evaporated, with added vitamin D and without added vitamin A","Milk, canned, evaporated, with added vitamin D and without added vitamin A",canned,,134,6.81,7.56,10.04,1008
171277,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171277/nutrients,"Milk, chocolate beverage, hot cocoa, homemade","Milk, chocolate beverage, hot cocoa, homemade",,,77,3.52,2.34,10.74,1008
171303,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171303/nutrients,"Milk, chocolate, fat free, with added vitamin A and vitamin D","Milk, chocolate, fat free, with added vitamin A and vitamin D",,,67,3.39,0,13.46,1008
